,station,netvec,datevec,freq,freqsd,ipi,ipisd,peakcounts,propcounts,all_nseq
573,KEMF,ONC,2012-03-01,20.0,0.0,30.5,0.0,0.0,0.0,33.0
574,KEMF,ONC,2012-03-01,22.4,0.0,30.5,0.0,0.0,0.0,33.0
575,KEMF,ONC,2012-03-01,19.2,0.0,28.5,2.92993630573,0.0,0.0,33.0
576,KEMF,ONC,2012-03-01,22.8,0.509554140127,19.5,0.0,0.0,0.0,33.0
577,KEMF,ONC,2012-03-01,19.2,0.0,18.5,1.27388535032,0.0,0.0,33.0
578,KEMF,ONC,2012-03-01,22.8,0.552016985138,15.5,0.67940552017,183.0,5.07628294036,33.0
579,KEMF,ONC,2012-11-01,23.2,0.67940552017,34.5,1.69851380042,371.0,1.13612004287,124.0
580,KEMF,ONC,2012-11-01,18.8,0.636942675159,18.5,1.74097664544,559.0,1.71183585975,124.0
581,KEMF,ONC,2012-11-01,23.2,0.594479830149,15.5,0.764331210191,1225.0,3.7513397642,124.0
582,KEMF,ONC,2012-12-01,23.2,0.67940552017,33.5,1.27388535032,363.0,1.89052653508,98.0
583,KEMF,ONC,2012-12-01,18.8,0.67940552017,18.5,1.40127388535,368.0,1.91656684548,98.0
584,KEMF,ONC,2012-12-01,22.8,0.636942675159,15.5,0.764331210191,709.0,3.69251601479,98.0
585,KEMF,ONC,2013-01-01,22.8,0.0,34.5,2.50530785563,0.0,0.0,160.0
586,KEMF,ONC,2013-01-01,18.8,0.636942675159,18.5,1.69851380042,287.0,1.4012303486,160.0
587,KEMF,ONC,2013-01-01,22.8,0.552016985138,15.5,0.934182590234,644.0,3.14422419686,160.0
588,KEMF,ONC,2013-02-01,18.4,0.0,33.5,2.54777070064,0.0,0.0,149.0
589,KEMF,ONC,2013-02-01,19.2,0.0,33.5,2.42038216561,0.0,0.0,149.0
590,KEMF,ONC,2013-02-01,22.8,0.0,33.5,1.78343949045,0.0,0.0,149.0
591,KEMF,ONC,2013-02-01,18.4,0.67940552017,18.5,1.65605095541,167.0,1.15594933204,149.0
592,KEMF,ONC,2013-02-01,22.8,0.594479830149,15.5,0.806794055202,391.0,2.70644424448,149.0
593,KEMF,ONC,2013-03-01,18.8,0.764331210191,34.5,1.6135881104,36.0,0.453629032258,94.0
594,KEMF,ONC,2013-03-01,22.8,0.636942675159,33.5,1.82590233546,120.0,1.51209677419,94.0
595,KEMF,ONC,2013-03-01,18.8,0.764331210191,27.5,1.44373673036,57.0,0.718245967742,94.0
596,KEMF,ONC,2013-03-01,18.8,0.552016985138,18.5,1.48619957537,125.0,1.57510080645,94.0
597,KEMF,ONC,2013-03-01,22.8,0.509554140127,15.5,0.849256900212,252.0,3.17540322581,94.0
